workerid,proliferate.condition,condition,item,persona,question,response,scenario,slide_number_in_experiment,catch_trials,personae,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
95,condition1,m,sunny,ea,Which phone is Alex looking at in the picture?,f,"It's sunny outside, and Eva would like to go for a walk. She asks Alex for the time.",38,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_true,weekendhotel,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,39,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,m,weddingdistance,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a wedding. They're figuring out the logistics.,40,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_underinf,bars,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,41,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,mm,trip,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex are planning a trip to visit a friend.,42,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_true,airbnb,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for AirBnB apartments.,43,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,nnm,camping,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are out of town. They are trying to figure out a good spot for a camping trip.,44,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_underinf,arearestaurants,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,45,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,nnm,reunioncost,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a friend reunion. They're considering driving there.,46,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_false,tickets,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,47,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,nnm,elena,ea,Which phone is Alex looking at in the picture?,f,"Elena, a friend of Alex and Eva, is in the US for a conference. Alex and Eva want to visit her.",48,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_true,recipes,ea,Which phone is Tyler looking at in the picture?,f,Tyler is looking to cook something new and has a few recipes in mind.,49,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,mm,beforedark,ea,Which phone is Alex looking at in the picture?,j,"Eva would like to get home before it's dark. Her phone is dead, so she asks Alex for the time.",50,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_underinf,newapartment,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,51,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,nm,auntThanksgiving,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to spend Thanksgiving with Alex's aunt.,52,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_false,apartments,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,53,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,mm,food,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva need to order food for an event. The manager just sent their quote.,54,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,screen_false,eating,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,55,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
95,condition1,m,walkinthepark,ea,Which phone is Alex looking at in the picture?,f,Eva would like to take a walk at the park before it gets dark. She asks Alex for the time.,56,[],ea,38,Yes,,4,2,1,Male,English,Chrome,Windows,768,1366,20.08463333,
70,condition1,,training1,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,5,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,,training2,,Which of these two phones is the one Tyler is looking at?,f,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,6,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,,training3,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,7,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,beach,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are on a vacation trip and want to go to the beach.,9,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nnm,camping,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are out of town. They are trying to figure out a good spot for a camping trip.,10,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,recipes,ea,Which phone is Tyler looking at in the picture?,f,Tyler is looking to cook something new and has a few recipes in mind.,11,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,m,food,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva need to order food for an event. The manager just sent their quote.,12,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_false,grandpa,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,13,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,m,picnic,ea,Which phone is Alex looking at in the picture?,f,"Eva and Alex are going to have a picnic, but Eva needs to stop at home first.",14,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_false,eating,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,15,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nm,auntThanksgiving,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to spend Thanksgiving with Alex's aunt.,16,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_false,apartments,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,17,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,m,friendvisit,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go visit a friend and need to figure out how far she lives from where they are.,18,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,van,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,19,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,mm,weddingcost,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a wedding.,20,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,backpacking,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go on a 3 day backpacking trip.,21,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nnm,walkinthepark,ea,Which phone is Alex looking at in the picture?,f,Eva would like to take a walk at the park before it gets dark. She asks Alex for the time.,22,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,bars,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,23,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nnm,apples,ea,Which phone is Alex looking at in the picture?,f,"Alex and Eva want to go apple picking, but they don't know much about what their area offers.",24,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,outoftown,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are planning a trip out of town.,25,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,m,reuniondistance,ea,Which phone is Alex looking at in the picture?,f,Eva has been invited to a friend reunion. She's considering driving there.,26,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_false,lake,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,27,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nm,friendsdinner,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are going to a friend's place for dinner. Eva needs to first run some errands before going.,28,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,conference,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for hotels for a conference out of state.,29,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,m,beforedark,ea,Which phone is Alex looking at in the picture?,f,"Eva would like to get home before it's dark. Her phone is dead, so she asks Alex for the time.",30,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,snow,ea,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",31,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nnm,cousinsThanksgiving,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go visit their cousins for Thanksgiving.,32,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,business,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to book a hotel for a business trip.,33,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nnm,backcountry,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex are planning a trip to visit a friend who lives in the backcountry.,34,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_false,downstate,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are visiting a friend downstate and want to avoid paying tolls.,35,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,mm,walk,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex want to go for a walk. Eva is debating whether it'd be better to grab some food before.,36,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,airbnb,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for AirBnB apartments.,37,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nnm,trip,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex are planning a trip to visit a friend.,38,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,threerestaurants,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,39,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nm,sunny,ea,Which phone is Alex looking at in the picture?,j,"It's sunny outside, and Eva would like to go for a walk. She asks Alex for the time.",40,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_true,bikeride,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go for a bike ride in a park out of town.,41,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,mm,weddingdistance,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a wedding. They're figuring out the logistics.,42,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,arearestaurants,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,43,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,mm,planeticket,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex are looking for a one-way plane ticket.,44,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,car,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking to buy a car. They have three options in mind.,45,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,mm,hotelroom,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva need to book a hotel room for a night. They've considered different options.,46,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_false,tickets,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,47,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,nm,reunioncost,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a friend reunion. They're considering driving there.,48,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,screen_underinf,newapartment,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,49,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
70,condition1,m,movies,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go to the movies. Eva's phone is dead and she doesn't want to lose track of time.,50,[],ea,19,Yes,it was simple and easy.,2,2,1,Female,english,Chrome,Linux,768,1366,14.1729,
